出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,其他綜合損益（淨額）,利息以外淨損益,繼續營業單位稅前淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,收入,支出,其他綜合損益
114/10/28,113,4,6196,帆宣,60675104.00,55398732.00,3093977.00,2182395.00,455016.00,,880121.00,,--,--,1757290.00,,--,1922060.00,1800125.00,--,-42835.00,1962302.00,--,-40242.00,8.94,,,,,,,,1757290.00,,,,,,,2637411.00,,,--,--,5276372.00,--,--,5276372.00,--,164770.00,,,,,,,,,
114/10/28,113,4,6197,佳必琪,6765078.00,4522738.00,1038512.00,1203828.00,206878.00,,270697.00,,--,--,1140009.00,,--,1431470.00,1060644.00,--,79365.00,1347142.00,--,84328.00,8.69,,,,,,,,1140009.00,,,,,,,1410706.00,,,--,--,2242340.00,--,--,2242340.00,--,291461.00,,,,,,,,,
114/10/28,113,4,6201,亞弘電,3318224.00,2462604.00,388656.00,466964.00,60289.00,,109505.00,,--,--,417748.00,,--,453897.00,417748.00,--,--,453897.00,--,--,4.68,,,,,,,,417748.00,,,,,,,527253.00,,,--,--,855620.00,--,--,855620.00,--,36149.00,,,,,,,,,
114/10/28,113,4,6202,盛群,2501630.00,1538786.00,1244796.00,-236787.00,46073.00,,-42565.00,,--,--,-148149.00,,--,-336034.00,-149555.00,--,1406.00,-339335.00,--,3301.00,-0.66,,,,,,,,-148149.00,,,,,,,-190714.00,,,--,--,962844.00,-45165.00,--,1008009.00,--,-187885.00,,,,,,,,,
114/10/28,113,4,6205,詮欣,1406550.00,820108.00,428823.00,157619.00,113882.00,,53607.00,,--,--,217894.00,,--,260251.00,217917.00,--,-23.00,260225.00,--,26.00,2.65,,,,,,,,217894.00,,,,,,,271501.00,,,--,--,586442.00,--,--,586442.00,--,42357.00,,,,,,,,,
114/10/28,113,4,6206,飛捷,4606032.00,2597374.00,937073.00,1071585.00,128792.00,,241617.00,,--,--,958760.00,,--,1000270.00,991837.00,--,-33077.00,1032304.00,--,-32034.00,6.93,,,,,,,,958760.00,,,,,,,1200377.00,,,--,--,2008658.00,--,--,2008658.00,--,41510.00,,,,,,,,,
114/10/28,113,4,6209,今國光,2424479.00,2229811.00,364400.00,-169732.00,69291.00,,29777.00,,--,--,-130218.00,,--,-54024.00,-130218.00,--,--,-54024.00,--,--,-0.75,,,,,,,,-130218.00,,,,,,,-100441.00,,,--,--,194668.00,--,--,194668.00,--,76194.00,,,,,,,,,
114/10/28,113,4,6213,聯茂,29377677.00,25687715.00,2339295.00,1350667.00,-33342.00,,495538.00,,--,--,821787.00,,--,1738157.00,821787.00,--,--,1738157.00,--,--,2.26,,,,,,,,821787.00,,,,,,,1317325.00,,,--,--,3689962.00,--,--,3689962.00,--,916370.00,,,,,,,,,
114/10/28,113,4,6214,精誠,38950642.00,30701936.00,6855603.00,1393103.00,1003357.00,,364073.00,,--,--,2032387.00,,--,2248842.00,1957431.00,--,74956.00,2173145.00,--,75697.00,7.66,,,,,,,,2032387.00,,,,,,,2396460.00,,,--,--,8248706.00,--,--,8248706.00,--,216455.00,,,,,,,,,
114/10/28,113,4,6215,和椿,1662946.00,1183444.00,363808.00,115694.00,94460.00,,35366.00,,--,--,174788.00,,--,71601.00,174876.00,--,-88.00,71689.00,--,-88.00,2.11,,,,,,,,174788.00,,,,,,,210154.00,,,--,--,479502.00,--,--,479502.00,--,-103187.00,,,,,,,,,
114/10/28,113,4,6216,居易,1178472.00,621861.00,339622.00,216989.00,107939.00,,53301.00,,--,--,271627.00,,--,271627.00,--,--,--,--,--,--,2.88,,,,,,,,271627.00,,,,,,,324928.00,,,--,--,556611.00,--,--,556611.00,--,--,,,,,,,,,
114/10/28,113,4,6224,聚鼎,2925428.00,2012390.00,797174.00,115864.00,79483.00,,72043.00,,--,--,123304.00,,--,207454.00,190945.00,--,-67641.00,281533.00,--,-74079.00,2.23,,,,,,,,123304.00,,,,,,,195347.00,,,--,--,913038.00,--,--,913038.00,--,84150.00,,,,,,,,,
114/10/28,113,4,6225,天瀚,54263.00,43926.00,11577.00,-1240.00,-650.00,,0.00,,--,--,-1890.00,,--,-5822.00,-1890.00,0.00,0.00,-5822.00,0.00,0.00,-0.07,,,,,,,,-1890.00,,,,,,,-1890.00,,,--,--,10337.00,--,--,10337.00,0.00,-3932.00,,,,,,,,,
114/10/28,113,4,6226,光鼎,655374.00,500067.00,236883.00,-81576.00,37720.00,,10798.00,,--,--,-54654.00,,--,13359.00,-51139.00,--,-3515.00,16874.00,--,-3515.00,-0.44,,,,,,,,-54654.00,,,,,,,-43856.00,,,--,--,155307.00,--,--,155307.00,--,68013.00,,,,,,,,,
114/10/28,113,4,6230,尼得科超眾,8123811.00,6653538.00,1363150.00,107123.00,110790.00,,90400.00,,--,--,127513.00,,--,354159.00,127513.00,--,--,354159.00,--,--,1.48,,,,,,,,127513.00,,,,,,,217913.00,,,--,--,1470273.00,--,--,1470273.00,--,226646.00,,,,,,,,,
114/10/28,113,4,6235,華孚,5830805.00,4195281.00,1006039.00,629485.00,125990.00,,161761.00,,--,--,593714.00,,--,812775.00,593714.00,--,--,812775.00,--,--,3.06,,,,,,,,593714.00,,,,,,,755475.00,,,--,--,1635524.00,--,--,1635524.00,--,219061.00,,,,,,,,,
114/10/28,113,4,6239,力成,73315042.00,59323602.00,4609174.00,9382266.00,1295020.00,,2177879.00,,--,--,8499407.00,,--,8862242.00,6788607.00,--,1710800.00,7188285.00,--,1673957.00,9.09,,,,,,,,8499407.00,,,,,,,10677286.00,,,--,--,13991440.00,--,--,13991440.00,--,362835.00,,,,,,,,,
114/10/28,113,4,6243,迅杰,721222.00,462150.00,265952.00,-6880.00,57793.00,,1014.00,,--,--,49899.00,,--,49899.00,49899.00,--,--,49899.00,--,--,1.12,,,,,,,,49899.00,,,,,,,50913.00,,,--,--,259072.00,--,--,259072.00,--,0.00,,,,,,,,,
114/10/28,113,4,6257,矽格,18218144.00,13462234.00,1681886.00,3074024.00,833619.00,,736906.00,,--,--,3170737.00,,--,3323768.00,2771956.00,--,398781.00,2839728.00,--,484040.00,5.89,,,,,,,,3170737.00,,,,,,,3907643.00,,,--,--,4755910.00,--,--,4755910.00,--,153031.00,,,,,,,,,
114/10/28,113,4,6269,台郡,26443782.00,24923777.00,3334035.00,-1814030.00,613849.00,,-383263.00,,--,--,-816918.00,,--,-312368.00,-826490.00,--,9572.00,-320389.00,--,8021.00,-2.56,,,,,,,,-816918.00,,,,,,,-1200181.00,,,--,--,1520005.00,--,--,1520005.00,--,504550.00,,,,,,,,,
114/10/28,113,4,6271,同欣電,12090994.00,8765096.00,1583037.00,1742861.00,179572.00,,203984.00,,0.00,--,1718449.00,,--,1850153.00,1713825.00,0.00,4624.00,1845804.00,0.00,4349.00,8.20,,,,,,,,1718449.00,,,,,,,1922433.00,,,--,--,3325898.00,--,--,3325898.00,--,131704.00,,,,,,,,,
114/10/28,113,4,6277,宏正,4993174.00,2009762.00,2314903.00,668509.00,-15044.00,,151884.00,,--,--,501581.00,,--,543034.00,494610.00,--,6971.00,537248.00,--,5786.00,4.14,,,,,,,,501581.00,,,,,,,653465.00,,,--,--,2983412.00,--,--,2983412.00,--,41453.00,,,,,,,,,
114/10/28,113,4,6278,台表科,45287887.00,39236290.00,3042194.00,3009403.00,604788.00,,701845.00,,--,--,2912346.00,,--,4233305.00,2906467.00,--,5879.00,4229405.00,--,3900.00,9.94,,,,,,,,2912346.00,,,,,,,3614191.00,,,--,--,6051597.00,--,--,6051597.00,--,1320959.00,,,,,,,,,
114/10/28,113,4,6281,全國電,19789099.00,15801863.00,3429607.00,557629.00,-4993.00,,104923.00,,--,--,447713.00,,--,488594.00,--,--,--,--,--,--,4.51,,,,,,,,447713.00,,,,,,,552636.00,,,--,--,3987236.00,--,--,3987236.00,--,40881.00,,,,,,,,,
114/10/28,113,4,6282,康舒,31695098.00,24315647.00,7502225.00,-122774.00,285551.00,,198483.00,,18851.00,--,-16855.00,,--,432565.00,-30150.00,--,13295.00,406384.00,--,26181.00,-0.04,,,,,,,,-35706.00,,,,,,,162777.00,,,--,--,7379451.00,--,--,7379451.00,--,449420.00,,,,,,,,,
114/10/28,113,4,6283,淳安,1614880.00,1461996.00,233824.00,-80940.00,241638.00,,33062.00,,--,--,127636.00,,--,216800.00,112665.00,--,14971.00,190004.00,--,26796.00,0.77,,,,,,,,127636.00,,,,,,,160698.00,,,--,--,152884.00,--,--,152884.00,--,89164.00,,,,,,,,,
114/10/28,113,4,6285,啟��,110213455.00,96832681.00,9668217.00,3712557.00,529704.00,,790850.00,,--,--,3451411.00,,--,4033316.00,3451411.00,--,--,4033316.00,--,--,7.26,,,,,,,,3451411.00,,,,,,,4242261.00,,,--,--,13380774.00,--,--,13380774.00,--,581905.00,,,,,,,,,
114/10/28,113,4,6405,悅城,131808.00,138222.00,98173.00,-104587.00,67127.00,,12021.00,,--,--,-49481.00,,--,-37076.00,-49481.00,--,--,-37076.00,--,--,-0.75,,,,,,,,-49481.00,,,,,,,-37460.00,,,--,--,-6414.00,--,--,-6414.00,--,12405.00,,,,,,,,,
114/10/28,113,4,6409,旭隼,22813347.00,15790331.00,1908130.00,5114886.00,-24830.00,,885734.00,,--,--,4204322.00,,--,4649671.00,4204322.00,--,--,4649671.00,--,--,48.13,,,,,,,,4204322.00,,,,,,,5090056.00,,,--,--,7023016.00,--,--,7023016.00,--,445349.00,,,,,,,,,
114/10/28,113,4,6412,群電,37176448.00,29684689.00,3696816.00,3794943.00,353542.00,,807436.00,,--,--,3341049.00,,--,3837703.00,3341049.00,--,--,3837703.00,--,--,8.34,,,,,,,,3341049.00,,,,,,,4148485.00,,,--,--,7491759.00,--,--,7491759.00,--,496654.00,,,,,,,,,
114/10/28,113,4,6414,樺漢,146383720.00,117551890.00,23588220.00,5243610.00,2389569.00,,1609821.00,,108423.00,--,6131781.00,,--,6729422.00,2739775.00,--,3392006.00,3150505.00,--,3578917.00,20.03,,,,,,,,6023358.00,,,,,,,7633179.00,,,--,--,28831830.00,--,--,28831830.00,--,597641.00,,,,,,,,,
114/10/28,113,4,6415,矽力*-KY,18454847.00,8518673.00,7682385.00,2266820.00,316129.00,,458781.00,,--,--,2124168.00,,--,3904759.00,2286178.00,--,-162010.00,4034275.00,--,-129516.00,5.95,,,,,,,,2124168.00,,,,,,,2582949.00,,,--,--,9936174.00,--,--,9936174.00,13031.00,1780591.00,,,,,,,,,
114/10/28,113,4,6416,瑞祺電通,4253669.00,3239943.00,679404.00,334322.00,83250.00,,86607.00,,--,--,330965.00,,--,311376.00,330082.00,--,883.00,320162.00,--,-8786.00,4.50,,,,,,,,330965.00,,,,,,,417572.00,,,--,--,1013726.00,--,--,1013726.00,--,-19589.00,,,,,,,,,
114/10/28,113,4,6423,億而得-創,224706.00,1182.00,192824.00,30700.00,3900.00,,6824.00,,--,--,27776.00,,--,27743.00,--,--,--,--,--,--,0.98,,,,,,,,27776.00,,,,,,,34600.00,,,--,--,223524.00,--,--,223524.00,--,-33.00,,,,,,,,,
114/10/28,113,4,6426,統新,329852.00,327144.00,174199.00,-171491.00,31479.00,,-2069.00,,--,--,-137943.00,,--,-138342.00,-137943.00,--,--,-138342.00,--,--,-3.58,,,,,,,,-137943.00,,,,,,,-140012.00,,,--,--,2708.00,--,--,2708.00,--,-399.00,,,,,,,,,
114/10/28,113,4,6431,光麗-KY,381304.00,312981.00,213378.00,-145055.00,-37340.00,,-9604.00,,--,--,-172791.00,,--,-153298.00,-172791.00,--,--,-153298.00,--,--,-2.52,,,,,,,,-172791.00,,,,,,,-182395.00,,,--,--,68323.00,--,--,68323.00,--,19493.00,,,,,,,,,
114/10/28,113,4,6438,迅得,5121060.00,3756615.00,963031.00,401414.00,310037.00,,153157.00,,--,--,558294.00,,--,753871.00,574108.00,--,-15814.00,760477.00,--,-6606.00,7.63,,,,,,,,558294.00,,,,,,,711451.00,,,--,--,1364445.00,--,--,1364445.00,--,195577.00,,,,,,,,,
114/10/28,113,4,6442,光聖,6410405.00,2845229.00,2270568.00,1294608.00,127678.00,,366831.00,,--,--,1055455.00,,--,1134327.00,1057601.00,--,-2146.00,1136488.00,--,-2161.00,14.30,,,,,,,,1055455.00,,,,,,,1422286.00,,,--,--,3565176.00,--,--,3565176.00,--,78872.00,,,,,,,,,
114/10/28,113,4,6443,元晶,4514018.00,4195036.00,332241.00,-581408.00,-16867.00,,1996.00,,--,--,-600271.00,,--,-599885.00,-600253.00,--,-18.00,-599867.00,--,-18.00,-1.17,,,,,,,,-600271.00,,,,,,,-598275.00,,,--,--,318982.00,-1165.00,940.00,321087.00,-570254.00,386.00,,,,,,,,,
114/10/28,113,4,6446,藥華藥,9734814.00,1177225.00,6821512.00,1736077.00,1258575.00,,29149.00,,--,--,2965503.00,,--,3262589.00,2965503.00,--,--,3262589.00,--,--,8.96,,,,,,,,2965503.00,,,,,,,2994652.00,,,--,--,8557589.00,--,--,8557589.00,--,297086.00,,,,,,,,,
114/10/28,113,4,6449,鈺邦,3495668.00,2450424.00,519499.00,525745.00,157251.00,,171181.00,,--,--,511815.00,,--,1185779.00,534394.00,--,-22579.00,1208358.00,--,-22579.00,6.08,,,,,,,,511815.00,,,,,,,682996.00,,,--,--,1045244.00,--,--,1045244.00,--,673964.00,,,,,,,,,
114/10/28,113,4,6451,訊芯-KY,5188000.00,4504402.00,910465.00,-226867.00,218551.00,,-47265.00,,--,--,38949.00,,--,559499.00,42656.00,--,-3707.00,548772.00,--,10727.00,0.40,,,,,,,,38949.00,,,,,,,-8316.00,,,--,--,683598.00,--,--,683598.00,--,520550.00,,,,,,,,,
114/10/28,113,4,6456,GIS-KY,69986418.00,64857046.00,5530702.00,-401330.00,786625.00,,269234.00,,--,--,116061.00,,--,856043.00,156338.00,--,-40277.00,915431.00,--,-59388.00,0.46,,,,,,,,116061.00,,,,,,,385295.00,,,--,--,5129372.00,--,--,5129372.00,--,739982.00,,,,,,,,,
114/10/28,113,4,6464,台數科,4367451.00,2127758.00,960734.00,1278959.00,-141732.00,,219748.00,,--,--,917479.00,,--,930913.00,879078.00,--,38401.00,890225.00,--,40688.00,6.97,,,,,,,,917479.00,,,,,,,1137227.00,,,--,--,2239693.00,--,--,2239693.00,--,13434.00,,,,,,,,,
114/10/28,113,4,6472,保瑞,19245907.00,11535632.00,4327654.00,3382621.00,1572360.00,,914578.00,,--,--,4040403.00,,--,4331499.00,3939009.00,--,101394.00,4227510.00,--,103989.00,38.69,,,,,,,,4040403.00,,,,,,,4954981.00,,,--,--,7710275.00,--,--,7710275.00,--,291096.00,,,,,,,,,
114/10/28,113,4,6477,安集,895634.00,691026.00,116410.00,88198.00,-240870.00,,-20332.00,,--,--,-132340.00,,--,-123888.00,-82575.00,--,-49765.00,-73786.00,--,-50102.00,-0.67,,,,,,,,-132340.00,,,,,,,-152672.00,,,--,--,204608.00,--,--,204608.00,0.00,8452.00,,,,,,,,,
114/10/28,113,4,6491,晶碩,6817305.00,2993356.00,1737159.00,2086790.00,46004.00,,279310.00,,--,--,1853484.00,,--,1862948.00,1830676.00,--,22808.00,1838702.00,--,24246.00,23.47,,,,,,,,1853484.00,,,,,,,2132794.00,,,--,--,3823949.00,--,--,3823949.00,--,9464.00,,,,,,,,,
114/10/28,113,4,6504,南六,6715508.00,5883277.00,668203.00,164028.00,85304.00,,148485.00,,--,--,100847.00,,--,220122.00,100963.00,--,-116.00,220238.00,--,-116.00,1.39,,,,,,,,100847.00,,,,,,,249332.00,,,--,--,832231.00,--,--,832231.00,--,119275.00,,,,,,,,,
114/10/28,113,4,6505,台塑化,663823047.00,653509262.00,10965220.00,-651435.00,7218545.00,,756225.00,,--,--,5810885.00,,--,-20169825.00,5970918.00,--,-160033.00,-20322274.00,--,152449.00,0.63,,,,,,,,5810885.00,,,,,,,6567110.00,,,--,--,10313785.00,--,--,10313785.00,--,-25980710.00,,,,,,,,,
114/10/28,113,4,6515,穎崴,5798096.00,3264561.00,1165392.00,1368143.00,66439.00,,248745.00,,--,--,1185837.00,,--,1196501.00,1185837.00,--,--,1196501.00,--,--,34.31,,,,,,,,1185837.00,,,,,,,1434582.00,,,--,--,2533535.00,--,--,2533535.00,--,10664.00,,,,,,,,,
114/10/28,113,4,6525,捷敏-KY,4670539.00,3611569.00,374962.00,684008.00,156897.00,,176708.00,,--,--,664197.00,,--,818490.00,664197.00,--,--,818490.00,--,--,5.15,,,,,,,,664197.00,,,,,,,840905.00,,,--,--,1058970.00,--,--,1058970.00,--,154293.00,,,,,,,,,
114/10/28,113,4,6526,達發,19122104.00,9117177.00,7129084.00,2875843.00,273367.00,,537731.00,,--,--,2611479.00,,--,2723873.00,2691949.00,--,-80470.00,2804343.00,--,-80470.00,16.10,,,,,,,,2611479.00,,,,,,,3149210.00,,,--,--,10004927.00,--,--,10004927.00,--,112394.00,,,,,,,,,
114/10/28,113,4,6531,愛普*,4192378.00,2046805.00,1082483.00,1063090.00,969785.00,,454643.00,,--,--,1578232.00,,--,1586759.00,1578232.00,--,--,1586759.00,--,--,9.73,,,,,,,,1578232.00,,,,,,,2032875.00,,,--,--,2145573.00,--,--,2145573.00,--,8527.00,,,,,,,,,
114/10/28,113,4,6533,晶心科,1381507.00,646.00,1656940.00,-276079.00,287620.00,,9648.00,,--,--,1893.00,,--,9831.00,1893.00,--,--,9831.00,--,--,0.04,,,,,,,,1893.00,,,,,,,11541.00,,,--,--,1380861.00,--,--,1380861.00,--,7938.00,,,,,,,,,
114/10/28,113,4,6534,正瀚-創,1635736.00,270919.00,822522.00,542295.00,50667.00,,117272.00,,--,--,475690.00,,--,493467.00,476386.00,--,-696.00,494163.00,--,-696.00,4.63,,,,,,,,475690.00,,,,,,,592962.00,,,--,--,1364817.00,--,--,1364817.00,--,17777.00,,,,,,,,,
114/10/28,113,4,6541,泰福-KY,34678.00,26386.00,1365033.00,-1356741.00,-24462.00,,347.00,,--,--,-1381550.00,,--,-1365316.00,-1381550.00,--,--,-1365316.00,--,--,-8.90,,,,,,,,-1381550.00,,,,,,,-1381203.00,,,--,--,8292.00,--,--,8292.00,--,16234.00,,,,,,,,,
114/10/28,113,4,6550,北極星藥業-KY,107000.00,183923.00,2557962.00,-2634885.00,89342.00,,5210.00,,--,--,-2550753.00,,--,-2154598.00,-2502642.00,--,-48111.00,-2106487.00,--,-48111.00,-3.35,,,,,,,,-2550753.00,,,,,,,-2545543.00,,,--,--,-76923.00,--,--,-76923.00,--,396155.00,,,,,,,,,
114/10/28,113,4,6552,易華電,1959533.00,1911994.00,153611.00,-106072.00,123090.00,,3831.00,,--,--,13187.00,,--,182968.00,--,--,--,--,--,--,0.16,,,,,,,,13187.00,,,,,,,17018.00,,,--,--,47539.00,--,--,47539.00,--,169781.00,,,,,,,,,
114/10/28,113,4,6558,興能高,1159274.00,941423.00,253103.00,-35252.00,50964.00,,6141.00,,--,--,9571.00,,--,41814.00,9571.00,--,--,41814.00,--,--,0.10,,,,,,,,9571.00,,,,,,,15712.00,,,--,--,217851.00,--,--,217851.00,--,32243.00,,,,,,,,,
114/10/28,113,4,6573,虹揚-KY,962378.00,927056.00,213176.00,-177854.00,130990.00,,37127.00,,--,--,-83991.00,,--,-68038.00,-155877.00,--,71886.00,-138323.00,--,70285.00,-1.94,,,,,,,,-83991.00,,,,,,,-46864.00,,,--,--,35322.00,--,--,35322.00,--,15953.00,,,,,,,,,
114/10/28,113,4,6579,研揚,7186031.00,4607399.00,2030784.00,547848.00,802139.00,,210567.00,,--,--,1139420.00,,--,1247079.00,966877.00,--,172543.00,1050478.00,--,196601.00,7.72,,,,,,,,1139420.00,,,,,,,1349987.00,,,--,--,2578632.00,--,--,2578632.00,--,107659.00,,,,,,,,,
114/10/28,113,4,6581,鋼聯,2378461.00,1108970.00,282810.00,986681.00,23485.00,,179081.00,,--,--,831085.00,,--,832371.00,831085.00,--,--,832371.00,--,--,7.47,,,,,,,,831085.00,,,,,,,1010166.00,,,--,--,1269491.00,--,--,1269491.00,--,1286.00,,,,,,,,,
114/10/28,113,4,6582,申豐,1706196.00,1557441.00,213266.00,-64511.00,167966.00,,-1456.00,,--,--,104911.00,,--,304456.00,104911.00,--,--,304456.00,--,--,0.99,,,,,,,,104911.00,,,,,,,103455.00,,,--,--,148755.00,--,--,148755.00,--,199545.00,,,,,,,,,
114/10/28,113,4,6585,鼎基,3283286.00,1976859.00,446646.00,859781.00,73627.00,,195155.00,,--,--,738253.00,,--,753443.00,738253.00,--,--,753443.00,--,--,10.44,,,,,,,,738253.00,,,,,,,933408.00,,,--,--,1306427.00,--,--,1306427.00,--,15190.00,,,,,,,,,
114/10/28,113,4,6589,台康生技,1008960.00,789975.00,1172786.00,-953801.00,257296.00,,1839.00,,--,--,-698344.00,,--,-791106.00,-698344.00,--,--,-791106.00,--,--,-2.28,,,,,,,,-698344.00,,,,,,,-696505.00,,,--,--,218985.00,--,--,218985.00,--,-92762.00,,,,,,,,,
114/10/28,113,4,6591,動力-KY,1262815.00,928378.00,274997.00,59440.00,95675.00,,36831.00,,--,--,118284.00,,--,189541.00,119539.00,--,-1255.00,190796.00,--,-1255.00,3.21,,,,,,,,118284.00,,,,,,,155115.00,,,--,--,334437.00,--,--,334437.00,--,71257.00,,,,,,,,,
114/10/28,113,4,6592,和潤企業,28963830.00,12374199.00,12889467.00,3700164.00,713386.00,,1139224.00,,--,--,3274326.00,,--,3412074.00,3055491.00,--,218835.00,3116741.00,--,295333.00,4.44,,,,,,,,3274326.00,,,,,,,4413550.00,,,--,--,16589631.00,--,--,16589631.00,--,137748.00,,,,,,,,,
114/10/28,113,4,6598,ABC-KY,343066.00,139068.00,481910.00,-277912.00,17131.00,,26.00,,--,--,-260807.00,,--,-220819.00,-260807.00,--,--,-220819.00,--,--,-2.88,,,,,,,,-260807.00,,,,,,,-260781.00,,,--,--,203998.00,--,--,203998.00,--,39988.00,,,,,,,,,
114/10/28,113,4,6605,帝寶,20156074.00,13289757.00,2950504.00,3915813.00,155074.00,,914891.00,,--,--,3155996.00,,--,3188021.00,3147645.00,--,8351.00,3154687.00,--,33334.00,18.98,,,,,,,,3155996.00,,,,,,,4070887.00,,,--,--,6866317.00,--,--,6866317.00,--,32025.00,,,,,,,,,
114/10/28,113,4,6606,建德工業,729140.00,459028.00,144189.00,125923.00,31773.00,,77818.00,,39782.00,--,119660.00,,--,352356.00,101827.00,--,17833.00,332854.00,--,19502.00,0.92,,,,,,,,79878.00,,,,,,,157696.00,,,--,--,270112.00,--,--,270112.00,--,232696.00,,,,,,,,,
114/10/28,113,4,6625,必應,3146147.00,2608568.00,224166.00,313413.00,39423.00,,67921.00,,--,--,284915.00,,--,290129.00,284416.00,--,499.00,289630.00,--,499.00,5.84,,,,,,,,284915.00,,,,,,,352836.00,,,--,--,537579.00,--,--,537579.00,--,5214.00,,,,,,,,,
114/10/28,113,4,6641,基士德-KY,1818199.00,1299869.00,548653.00,-30323.00,72776.00,,-16.00,,--,--,42469.00,,--,82338.00,51214.00,--,-8745.00,90847.00,--,-8509.00,1.40,,,,,,,,42469.00,,,,,,,42453.00,,,--,--,518330.00,--,--,518330.00,--,39869.00,,,,,,,,,
114/10/28,113,4,6645,金萬林-創,501527.00,445298.00,221017.00,-164788.00,-4712.00,,-9622.00,,--,--,-159878.00,,--,-159470.00,-159878.00,--,--,-159470.00,--,--,-3.02,,,,,,,,-159878.00,,,,,,,-169500.00,,,--,--,56229.00,--,--,56229.00,--,408.00,,,,,,,,,
114/10/28,113,4,6655,科定,2503330.00,1202083.00,840034.00,461213.00,11390.00,,86932.00,,--,--,385671.00,,--,1057230.00,386374.00,--,-703.00,1057840.00,--,-610.00,4.93,,,,,,,,385671.00,,,,,,,472603.00,,,--,--,1301247.00,--,--,1301247.00,--,671559.00,,,,,,,,,
114/10/28,113,4,6657,華安,7749.00,2059.00,260859.00,-255169.00,24089.00,,--,,--,--,-231080.00,,--,-230986.00,-231080.00,--,--,-230986.00,--,--,-3.03,,,,,,,,-231080.00,,,,,,,-231080.00,,,--,--,5690.00,--,--,5690.00,--,94.00,,,,,,,,,
114/10/28,113,4,6658,聯策,1594667.00,1230179.00,329176.00,35312.00,26287.00,,11121.00,,--,--,50478.00,,--,201710.00,35974.00,--,14504.00,186766.00,--,14944.00,1.09,,,,,,,,50478.00,,,,,,,61599.00,,,--,--,364488.00,--,--,364488.00,--,151232.00,,,,,,,,,
114/10/28,113,4,6666,羅麗芬-KY,1126524.00,423121.00,611945.00,91458.00,44158.00,,48629.00,,--,--,86987.00,,--,142885.00,80734.00,--,6253.00,135147.00,--,7738.00,1.70,,,,,,,,86987.00,,,,,,,135616.00,,,--,--,703403.00,--,--,703403.00,--,55898.00,,,,,,,,,
114/10/28,113,4,6668,中揚光,921854.00,797517.00,324641.00,-200304.00,14096.00,,1884.00,,--,--,-188092.00,,--,-128207.00,-173630.00,--,-14462.00,-114063.00,--,-14144.00,-1.85,,,,,,,,-188092.00,,,,,,,-186208.00,,,--,--,124337.00,--,--,124337.00,--,59885.00,,,,,,,,,
114/10/28,113,4,6669,緯穎,360541104.00,323140697.00,9301491.00,28098916.00,731450.00,,6054198.00,,--,--,22776168.00,,--,25035123.00,22776168.00,--,--,25035123.00,--,--,126.57,,,,,,,,22776168.00,,,,,,,28830366.00,,,--,--,37400407.00,--,--,37400407.00,--,2258955.00,,,,,,,,,
114/10/28,113,4,6670,復盛應用,28369692.00,20806315.00,2905443.00,4657934.00,484810.00,,1083340.00,,--,--,4059404.00,,--,4386414.00,3795669.00,--,263735.00,4099165.00,--,287249.00,28.17,,,,,,,,4059404.00,,,,,,,5142744.00,,,--,--,7563377.00,--,--,7563377.00,--,327010.00,,,,,,,,,
114/10/28,113,4,6671,三能-KY,2039422.00,1268217.00,551199.00,220006.00,37012.00,,60120.00,,--,--,196898.00,,--,240541.00,193339.00,--,3559.00,236561.00,--,3980.00,3.18,,,,,,,,196898.00,,,,,,,257018.00,,,--,--,771205.00,--,--,771205.00,--,43643.00,,,,,,,,,
114/10/28,113,4,6672,騰輝電子-KY,4227622.00,2809311.00,1099814.00,318497.00,75660.00,,37358.00,,--,--,356799.00,,--,490170.00,356799.00,--,--,490170.00,--,--,5.01,,,,,,,,356799.00,,,,,,,394157.00,,,--,--,1418311.00,--,--,1418311.00,--,133371.00,,,,,,,,,
