出表日期,年度,季別,公司代號,公司名稱,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,營業費用,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,停業單位損益,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,利息以外淨損益,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,合併前非屬共同控制股權損益,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,本期淨利（淨損）,營業收入,營業成本,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,其他綜合損益（淨額）,收入,支出,其他綜合損益
114/10/28,111,3,3363,上詮,,,,,,155116.00,,,26824.00,--,,,20871.00,26824.00,--,--,20871.00,--,--,0.30,,,32031.00,,--,,--,,,,,,,,,58855.00,26824.00,1292558.00,1054446.00,82996.00,-24141.00,,,,--,--,238112.00,--,--,238112.00,--,-5953.00,,,
114/10/28,111,3,3372,典範,,,,,,81210.00,,,114137.00,--,,,114137.00,--,--,--,--,--,--,0.66,,,0.00,,--,,--,,,,,,,,,114137.00,114137.00,994138.00,881707.00,31221.00,82916.00,,,,--,--,112431.00,--,--,112431.00,--,--,,,
114/10/28,111,3,3373,熱映,,,,,,108562.00,,,30270.00,--,,,30028.00,30270.00,--,--,30028.00,--,--,0.70,,,5486.00,,--,,--,,,,,,,,,35756.00,30270.00,435605.00,340058.00,-13015.00,48771.00,,,,--,--,95547.00,--,--,95547.00,--,-242.00,,,
114/10/28,111,3,3374,精材,,,,,,385031.00,,,1529861.00,--,,,1529861.00,--,--,--,--,--,--,5.64,,,409741.00,,--,,--,,,,,,,,,1939602.00,1529861.00,5932425.00,3760254.00,1873137.00,66465.00,,,,--,--,2172171.00,--,--,2172171.00,85997.00,--,,,
114/10/28,111,3,3379,彬台,,,,,,109807.00,,,-19809.00,--,,,-1637.00,-19809.00,--,--,-1637.00,--,--,-0.52,,,-1017.00,,--,,--,,,,,,,,,-20826.00,-19809.00,362178.00,281126.00,-28755.00,7929.00,,,,--,--,81052.00,--,--,81052.00,--,18172.00,,,
114/10/28,111,3,3388,崇越電,,,,,,756749.00,,,434444.00,--,,,591414.00,427410.00,--,7034.00,582905.00,--,8509.00,5.77,,,127734.00,,--,,--,,,,,,,,,562178.00,434444.00,6908856.00,5624616.00,527491.00,34687.00,,,,--,--,1284240.00,--,--,1284240.00,--,156970.00,,,
114/10/28,111,3,3390,旭軟,,,,,,108691.00,,,113042.00,--,,,85097.00,113042.00,--,--,85097.00,--,--,1.67,,,27986.00,,--,,--,,,,,,,,,141028.00,113042.00,814663.00,703680.00,2292.00,138736.00,,,,--,--,110983.00,--,--,110983.00,--,-27945.00,,,
114/10/28,111,3,3402,漢科,,,,,,257416.00,,,293542.00,--,,,312041.00,293542.00,--,--,312041.00,--,--,4.02,,,112683.00,,--,,--,,,,,,,,,406225.00,293542.00,3624687.00,3028203.00,339068.00,67157.00,,,,--,--,596484.00,--,--,596484.00,--,18499.00,,,
114/10/28,111,3,3426,台興,,,,,,113504.00,,,60694.00,--,,,79779.00,60694.00,--,--,79779.00,--,--,2.30,,,23730.00,,--,,--,,,,,,,,,84424.00,60694.00,541662.00,380093.00,48065.00,36359.00,,,,--,--,161569.00,--,--,161569.00,--,19085.00,,,
114/10/28,111,3,3430,奇鈦科,,,,,,161570.00,,,154263.00,--,,,163634.00,154263.00,--,--,163634.00,--,--,5.12,,,50081.00,,--,,--,,,,,,,,,204344.00,154263.00,1261952.00,929394.00,170988.00,33356.00,,,,--,--,332558.00,--,--,332558.00,--,9371.00,,,
114/10/28,111,3,3434,哲固,,,,,,74577.00,,,41092.00,--,,,41185.00,41092.00,--,0.00,41185.00,--,0.00,1.71,,,12131.00,,--,,--,,,,,,,,,53223.00,41092.00,628145.00,525711.00,27857.00,25366.00,,,,--,--,102434.00,--,--,102434.00,--,93.00,,,
114/10/28,111,3,3438,類比科,,,,,,247683.00,,,137081.00,--,,,74239.00,137081.00,--,--,74239.00,--,--,2.91,,,28901.00,,--,,--,,,,,,,,,165982.00,137081.00,867652.00,548965.00,71004.00,94978.00,,,,--,--,318687.00,--,--,318687.00,--,-62842.00,,,
114/10/28,111,3,3441,聯一光電,,,,,,75356.00,,,97403.00,--,,,144310.00,95673.00,--,1730.00,142301.00,--,2009.00,2.39,,,16153.00,,--,,--,,,,,,,,,113556.00,97403.00,354517.00,205345.00,73816.00,39740.00,,,,--,--,149172.00,--,--,149172.00,--,46907.00,,,
114/10/28,111,3,3444,利機,,,,,,142303.00,,,172308.00,--,,,183986.00,172308.00,--,0.00,183986.00,--,0.00,4.41,,,34995.00,,--,,--,,,,,,,,,207303.00,172308.00,822800.00,583098.00,97399.00,109904.00,,,,--,--,239702.00,--,--,239702.00,--,11678.00,,,
114/10/28,111,3,3455,由田,,,,,,728912.00,,,525300.00,--,,,531579.00,525300.00,--,--,531579.00,--,--,8.78,,,142578.00,,--,,--,,,,,,,,,667878.00,525300.00,2147176.00,959316.00,458948.00,208930.00,,,,--,--,1187860.00,--,--,1187860.00,--,6279.00,,,
114/10/28,111,3,3465,進泰電子,,,,,,165464.00,,,163267.00,--,,,224041.00,154105.00,0.00,9162.00,213379.00,0.00,10662.00,4.77,,,49202.00,,--,,--,,,,,,,,,212469.00,163267.00,1245771.00,973000.00,107307.00,105162.00,,,,--,--,272771.00,--,--,272771.00,--,60774.00,,,
114/10/28,111,3,3466,德晉,,,,,,211669.00,,,-1634.00,--,,,13570.00,-1634.00,--,--,13570.00,--,--,-0.03,,,471.00,,--,,--,,,,,,,,,-1163.00,-1634.00,710510.00,578100.00,-79259.00,78096.00,,,,--,--,132410.00,--,--,132410.00,--,15204.00,,,
114/10/28,111,3,3479,安勤,,,,,,789772.00,,,425430.00,--,,,560684.00,383475.00,--,41955.00,495808.00,0.00,64876.00,5.41,,,147966.00,,--,,--,,,,,,,,,573396.00,425430.00,5560241.00,4253060.00,517409.00,55987.00,,,,--,--,1307181.00,0.00,0.00,1307181.00,0.00,135254.00,,,
114/10/28,111,3,3483,力致,,,,,,854567.00,,,445629.00,--,,,516454.00,445629.00,--,--,516454.00,--,--,5.72,,,50938.00,,--,,--,,,,,,,,,496567.00,445629.00,5716896.00,4644427.00,217902.00,278665.00,,,,--,--,1072469.00,--,--,1072469.00,--,70825.00,,,
114/10/28,111,3,3484,崧騰,,,,,,595856.00,,,310244.00,--,,,544389.00,315773.00,--,-5529.00,544244.00,--,145.00,4.53,,,64512.00,,--,,--,,,,,,,,,374756.00,310244.00,4848186.00,3874561.00,377769.00,-3013.00,,,,--,--,973625.00,--,--,973625.00,--,234145.00,,,
114/10/28,111,3,3489,森寶,,,,,,38067.00,,,-9018.00,--,,,-9018.00,-9018.00,--,--,-9018.00,--,--,-0.11,,,3008.00,,--,,--,,,,,,,,,-6010.00,-9018.00,695450.00,662939.00,-5556.00,-454.00,,,,--,--,32511.00,--,--,32511.00,--,--,,,
114/10/28,111,3,3490,單井,,,,,,68282.00,,,82306.00,--,,,89122.00,82306.00,--,0.00,89122.00,--,0.00,1.44,,,14982.00,,--,,--,,,,,,,,,97288.00,82306.00,399597.00,250990.00,80325.00,16963.00,,,,--,--,148607.00,--,--,148607.00,--,6816.00,,,
114/10/28,111,3,3491,昇達科,,,,,,354369.00,,,273222.00,--,,,240448.00,223383.00,--,49839.00,177241.00,--,63207.00,3.59,,,77136.00,,--,,--,,,,,,,,,350358.00,273222.00,1426723.00,860645.00,211709.00,138649.00,,,,--,--,566078.00,--,--,566078.00,--,-32774.00,,,
114/10/28,111,3,3492,長盛,,,,,,127440.00,,,49910.00,0.00,,,61632.00,49910.00,0.00,0.00,61632.00,0.00,0.00,1.40,,,5661.00,,--,,--,,,,,,,,,55571.00,49910.00,571398.00,434279.00,9679.00,45892.00,,,,--,--,137119.00,0.00,0.00,137119.00,--,11722.00,,,
114/10/28,111,3,3498,陽程,,,,,,453702.00,,,25714.00,--,,,9320.00,26272.00,--,-558.00,9889.00,--,-569.00,0.43,,,-11752.00,,--,,--,,,,,,,,,13962.00,25714.00,922867.00,595768.00,-126603.00,140565.00,,,,--,--,327099.00,--,--,327099.00,--,-16394.00,,,
114/10/28,111,3,3499,環天科,,,,,,108014.00,,,9948.00,0.00,,,23365.00,9948.00,0.00,0.00,23365.00,0.00,0.00,0.18,,,2883.00,,--,,--,,,,,,,,,12831.00,9948.00,244600.00,183176.00,-46590.00,59421.00,,,,--,--,61424.00,--,--,61424.00,--,13417.00,,,
114/10/28,111,3,3508,位速,,,,,,204463.00,,,-182318.00,--,,,-155115.00,-176299.00,--,-6019.00,-149096.00,--,-6019.00,-1.77,,,0.00,,--,,--,,,,,,,,,-182318.00,-182318.00,948211.00,906488.00,-162740.00,-19578.00,,,,--,--,41723.00,--,--,41723.00,--,27203.00,,,
114/10/28,111,3,3511,矽瑪,,,,,,365041.00,,,287385.00,--,,,300792.00,209281.00,--,78104.00,222303.00,--,78489.00,2.62,,,78775.00,,--,,--,,,,,,,,,366160.00,287385.00,3163997.00,2477513.00,321443.00,44717.00,,,,--,--,686484.00,--,--,686484.00,--,13407.00,,,
114/10/28,111,3,3512,皇龍,,,,,,178562.00,,,364769.00,--,,,383810.00,364769.00,--,--,383810.00,--,--,4.34,,,76764.00,,--,,--,,,,,,,,,441533.00,364769.00,2180715.00,1588396.00,413757.00,27776.00,,,,--,--,592319.00,--,--,592319.00,--,19041.00,,,
114/10/28,111,3,3516,亞帝歐,,,,,,121609.00,,,35983.00,--,,,61279.00,30030.00,--,5953.00,55326.00,--,5953.00,0.59,,,17205.00,,--,,--,,,,,,,,,53188.00,35983.00,668720.00,560452.00,-13341.00,66529.00,,,,--,--,108268.00,--,--,108268.00,--,25296.00,,,
114/10/28,111,3,3520,華盈,,,,,,97580.00,,,97028.00,9662.00,,,111364.00,101956.00,--,4734.00,106630.00,--,4734.00,1.48,,,5184.00,,--,,--,,,,,,,,,102212.00,106690.00,716584.00,605388.00,13616.00,88596.00,,,,--,--,111196.00,--,--,111196.00,--,4674.00,,,
114/10/28,111,3,3521,鴻翊,,,,,,72338.00,,,-61318.00,--,,,-61196.00,-60718.00,0.00,-600.00,-60596.00,0.00,-600.00,-1.27,,,5138.00,,--,,--,,,,,,,,,-56180.00,-61318.00,203863.00,178607.00,-47082.00,-9098.00,,,,--,--,25256.00,--,--,25256.00,--,122.00,,,
114/10/28,111,3,3522,御嵿,,,,,,350183.00,,,-109749.00,--,,,-118670.00,-109749.00,--,0.00,-118670.00,--,0.00,-2.58,,,-843.00,,--,,--,,,,,,,,,-110592.00,-109749.00,423270.00,262412.00,-189325.00,78733.00,,,,--,--,160858.00,--,--,160858.00,--,-8921.00,,,
114/10/28,111,3,3523,迎輝,,,,,,88836.00,,,-85475.00,--,,,-101527.00,-83636.00,--,-1839.00,-99688.00,--,-1839.00,-1.35,,,0.00,,--,,--,,,,,,,,,-85475.00,-85475.00,119118.00,131925.00,-101643.00,16168.00,,,,--,--,-12807.00,--,--,-12807.00,--,-16052.00,,,
114/10/28,111,3,3526,凡甲,,,,,,371879.00,,,454806.00,--,,,520108.00,454806.00,--,--,520108.00,--,--,7.73,,,95814.00,,--,,--,,,,,,,,,550620.00,454806.00,1785646.00,958203.00,455564.00,95056.00,,,,--,--,827443.00,--,--,827443.00,--,65302.00,,,
114/10/28,111,3,3527,聚積,,,,,,683867.00,,,293980.00,--,,,301652.00,293980.00,--,0.00,301640.00,--,12.00,6.61,,,42594.00,,--,,--,,,,,,,,,336574.00,293980.00,2041046.00,1069878.00,287301.00,49273.00,,,,--,--,971168.00,--,--,971168.00,--,7672.00,,,
114/10/28,111,3,3529,力旺,,,,,,995203.00,,,1174035.00,--,,,1169331.00,1181373.00,--,-7338.00,1176564.00,--,-7233.00,15.84,,,214842.00,,--,,--,,,,,,,,,1388877.00,1174035.00,2314007.00,0.00,1318804.00,70073.00,,,,--,--,2314007.00,--,--,2314007.00,--,-4704.00,,,
114/10/28,111,3,3531,先益,,,,,,226191.00,,,179464.00,--,,,221363.00,181269.00,--,-1805.00,223168.00,--,-1805.00,2.96,,,51573.00,,--,,--,,,,,,,,,231037.00,179464.00,1736771.00,1445378.00,65202.00,165835.00,,,,--,--,291393.00,--,--,291393.00,--,41899.00,,,
114/10/28,111,3,3537,堡達,,,,,,175100.00,,,209212.00,0.00,,,224593.00,209212.00,--,--,224593.00,--,--,3.91,,,51924.00,,--,,--,,,,,,,,,261136.00,209212.00,2132739.00,1808650.00,148989.00,112147.00,,,,--,--,324089.00,0.00,0.00,324089.00,0.00,15381.00,,,
114/10/28,111,3,3540,曜越,,,,,,758024.00,,,-6138.00,--,,,188231.00,11518.00,--,-17656.00,205887.00,--,-17656.00,0.16,,,37443.00,,--,,--,,,,,,,,,31305.00,-6138.00,2194082.00,1540416.00,-103981.00,135286.00,,,,--,--,653666.00,--,--,653666.00,377.00,194369.00,,,
114/10/28,111,3,3541,西柏,,,,,,355079.00,,,281150.00,--,,,278824.00,281150.00,--,--,278824.00,--,--,5.02,,,67451.00,,--,,--,,,,,,,,,348601.00,281150.00,1536742.00,919103.00,262560.00,86041.00,,,,--,--,617639.00,--,--,617639.00,--,-2326.00,,,
114/10/28,111,3,3546,宇峻,,,,,,895255.00,,,244276.00,--,,,212140.00,244276.00,--,--,212140.00,--,--,5.07,,,65361.00,,--,,--,,,,,,,,,309637.00,244276.00,1216089.00,99236.00,221598.00,88039.00,,,,--,--,1116853.00,--,--,1116853.00,--,-32136.00,,,
114/10/28,111,3,3548,兆利,,,,,,740503.00,,,417266.00,--,,,474747.00,417266.00,--,0.00,474747.00,--,0.00,6.94,,,201222.00,,--,,--,,,,,,,,,618488.00,417266.00,5320075.00,4234558.00,345014.00,273474.00,,,,--,--,1085517.00,--,--,1085517.00,--,57481.00,,,
114/10/28,111,3,3551,世禾,,,,,,326250.00,,,285681.00,--,,,318944.00,285681.00,--,0.00,318944.00,--,0.00,5.03,,,76533.00,,--,,--,,,,,,,,,362214.00,285681.00,1784176.00,1130902.00,327024.00,35190.00,,,,--,--,653274.00,--,--,653274.00,--,33263.00,,,
114/10/28,111,3,3552,同致,,,,,,1048418.00,,,468806.00,--,,,597288.00,468806.00,--,--,597288.00,--,--,5.48,,,38094.00,,--,,--,,,,,,,,,506900.00,468806.00,6994889.00,5360182.00,593155.00,-86255.00,,,,--,--,1634707.00,0.00,6866.00,1641573.00,--,128482.00,,,
114/10/28,111,3,3555,博士旺,,,,,,30785.00,,,-89580.00,--,,,-89077.00,-89580.00,--,--,-89077.00,--,--,-3.48,,,808.00,,--,,--,,,,,,,,,-88772.00,-89580.00,17415.00,12958.00,-26328.00,-62444.00,,,,--,--,4457.00,--,--,4457.00,--,503.00,,,
114/10/28,111,3,3556,禾瑞亞,,,,,,304826.00,,,286300.00,--,,,289413.00,283008.00,--,3292.00,285015.00,--,4398.00,4.44,,,49039.00,,--,,--,,,,,,,,,335339.00,286300.00,1159293.00,533626.00,320841.00,14498.00,,,,--,--,625667.00,--,--,625667.00,--,3113.00,,,
114/10/28,111,3,3558,神準,,,,,,1276218.00,,,874710.00,--,,,901844.00,739902.00,--,134808.00,767036.00,--,134808.00,15.08,,,169932.00,,--,,--,,,,,,,,,1044642.00,874710.00,10946898.00,8838531.00,862913.00,181729.00,,,,--,--,2108367.00,--,--,2108367.00,30764.00,27134.00,,,
114/10/28,111,3,3564,其陽,,,,,,340960.00,,,112506.00,--,,,119493.00,112506.00,--,--,119493.00,--,--,1.90,,,31219.00,,--,,--,,,,,,,,,143725.00,112506.00,1776445.00,1284846.00,150639.00,-6914.00,,,,--,--,491599.00,--,--,491599.00,--,6987.00,,,
114/10/28,111,3,3567,逸昌,,,,,,36814.00,,,70053.00,--,,,84626.00,--,--,--,--,--,--,2.06,,,16624.00,,--,,--,,,,,,,,,86677.00,70053.00,296061.00,181674.00,77573.00,9104.00,,,,--,--,114387.00,--,--,114387.00,--,14573.00,,,
114/10/28,111,3,3570,大塚,,,,,,219156.00,,,129760.00,--,,,133621.00,130201.00,--,-441.00,134062.00,--,-441.00,7.62,,,30523.00,,--,,--,,,,,,,,,160283.00,129760.00,1138727.00,755703.00,163868.00,-3585.00,,,,--,--,383024.00,--,--,383024.00,--,3861.00,,,
114/10/28,111,3,3577,泓格,,,,,,336428.00,,,184562.00,--,,,187863.00,184562.00,--,--,187863.00,--,--,3.17,,,46381.00,,--,,--,,,,,,,,,230943.00,184562.00,938695.00,386164.00,218464.00,12479.00,,,,--,--,552531.00,--,--,552531.00,2361.00,3301.00,,,
114/10/28,111,3,3580,友威科,,,,,,139595.00,,,189423.00,--,,,207566.00,189423.00,--,--,207566.00,--,--,4.89,,,55230.00,,--,,--,,,,,,,,,244653.00,189423.00,730278.00,425427.00,165256.00,79397.00,,,,--,--,304851.00,--,--,304851.00,--,18143.00,,,
114/10/28,111,3,3581,博磊,,,,,,300392.00,,,68722.00,--,,,82163.00,47061.00,--,21661.00,60502.00,--,21661.00,0.92,,,41319.00,,--,,--,,,,,,,,,110041.00,68722.00,1083643.00,664587.00,118664.00,-8623.00,,,,--,--,419056.00,--,--,419056.00,--,13441.00,,,
114/10/28,111,3,3587,閎康,,,,,,527436.00,,,412527.00,--,,,473380.00,412290.00,0.00,237.00,473143.00,0.00,237.00,6.64,,,121608.00,,--,,--,,,,,,,,,534135.00,412527.00,2835471.00,1815870.00,492165.00,41970.00,,,,--,--,1019601.00,0.00,0.00,1019601.00,--,60853.00,,,
114/10/28,111,3,3594,磐儀,,,,,,298533.00,,,90788.00,--,,,116752.00,93916.00,--,-3128.00,119880.00,--,-3128.00,1.09,,,27950.00,,--,,--,,,,,,,,,118738.00,90788.00,1207495.00,853622.00,53626.00,65112.00,,,,--,--,353873.00,1984.00,270.00,352159.00,--,25964.00,,,
114/10/28,111,3,3597,映興,,,,,,118934.00,,,71583.00,--,,,81838.00,71583.00,0.00,0.00,81838.00,0.00,0.00,1.83,,,30477.00,,--,,--,,,,,,,,,102060.00,71583.00,808263.00,622602.00,66727.00,35333.00,,,,--,--,185661.00,--,--,185661.00,--,10255.00,,,
114/10/28,111,3,3609,三一東林,,,,,,176729.00,,,-49171.00,--,,,-47137.00,-49171.00,--,--,-47137.00,--,--,-1.55,,,0.00,,--,,--,,,,,,,,,-49171.00,-49171.00,630793.00,497847.00,-43783.00,-5388.00,,,,--,--,132946.00,--,--,132946.00,--,2034.00,,,
114/10/28,111,3,3611,鼎翰,,,,,,1013377.00,,,699298.00,--,,,1031898.00,699298.00,--,--,1031898.00,--,--,16.46,,,281681.00,,--,,--,,,,,,,,,980979.00,699298.00,5784485.00,3903025.00,868083.00,112896.00,,,,--,--,1881460.00,--,--,1881460.00,--,332600.00,,,
114/10/28,111,3,3615,安可,,,,,,144021.00,,,54005.00,--,,,81013.00,11209.00,--,42796.00,38217.00,--,42796.00,0.16,,,11567.00,,--,,--,,,,,,,,,65572.00,54005.00,869359.00,681182.00,44156.00,21416.00,,,,--,--,188177.00,--,--,188177.00,--,27008.00,,,
114/10/28,111,3,3623,富晶通,,,,,,33094.00,,,-9675.00,--,,,-16721.00,--,--,--,--,--,--,-0.33,,,1143.00,,--,,--,,,,,,,,,-8532.00,-9675.00,281520.00,271300.00,-22874.00,14342.00,,,,--,--,10220.00,--,--,10220.00,--,-7046.00,,,
114/10/28,111,3,3624,光頡,,,,,,345183.00,,,507306.00,--,,,522028.00,505019.00,--,2287.00,517743.00,--,4285.00,4.30,,,140162.00,,--,,--,,,,,,,,,647468.00,507306.00,2507128.00,1637975.00,523970.00,123498.00,,,,--,--,869153.00,--,--,869153.00,--,14722.00,,,
114/10/28,111,3,3625,西勝,,,,,,255300.00,,,-141237.00,--,,,-117603.00,-138445.00,--,-2792.00,-114811.00,--,-2792.00,-1.34,,,-2232.00,,--,,--,,,,,,,,,-143469.00,-141237.00,1314434.00,1148101.00,-88967.00,-54502.00,,,,--,--,166333.00,--,--,166333.00,--,23634.00,,,
114/10/28,111,3,3628,盈正,,,,,,435848.00,,,38417.00,--,,,70670.00,38376.00,--,41.00,70135.00,--,535.00,0.85,,,16563.00,,--,,--,,,,,,,,,54980.00,38417.00,1914452.00,1455616.00,22988.00,31992.00,,,,--,--,458836.00,--,--,458836.00,--,32253.00,,,
114/10/28,111,3,3629,地心引力,,,,,,137710.00,,,-125803.00,--,,,-115696.00,-127248.00,--,1445.00,-117141.00,--,1445.00,-3.78,,,842.00,,--,,--,,,,,,,,,-124961.00,-125803.00,74040.00,55210.00,-118880.00,-6081.00,,,,--,--,18830.00,--,--,18830.00,--,10107.00,,,
114/10/28,111,3,3630,新鉅科,,,,,,562411.00,,,-398946.00,--,,,-415504.00,-398946.00,--,--,-415504.00,--,--,-2.17,,,3.00,,--,,--,,,,,,,,,-398943.00,-398946.00,1275552.00,1231895.00,-518754.00,119811.00,,,,--,--,43657.00,--,--,43657.00,--,-16558.00,,,
114/10/28,111,3,3631,晟楠,,,,,,48444.00,,,-15499.00,--,,,43673.00,-12368.00,--,-3131.00,46804.00,--,-3131.00,-0.15,,,-2450.00,,--,,--,,,,,,,,,-17949.00,-15499.00,100580.00,101150.00,-49014.00,31065.00,,,,--,--,-570.00,--,--,-570.00,--,59172.00,,,
114/10/28,111,3,3632,研勤,,,,,,130510.00,,,-8612.00,--,,,-8119.00,2862.00,--,-11474.00,2508.00,--,-10627.00,0.07,,,144.00,,--,,--,,,,,,,,,-8468.00,-8612.00,255076.00,131679.00,-7113.00,-1355.00,,,,--,--,123397.00,0.00,0.00,123397.00,--,493.00,,,
114/10/28,111,3,3646,艾恩特,,,,,,120252.00,,,79700.00,--,,,105922.00,79700.00,--,--,105922.00,--,--,2.03,,,8509.00,,--,,--,,,,,,,,,88209.00,79700.00,631114.00,443996.00,66866.00,21343.00,,,,--,--,187118.00,--,--,187118.00,--,26222.00,,,
114/10/28,111,3,3663,鑫科,,,,,,111031.00,,,72821.00,--,,,81742.00,72821.00,--,--,81742.00,--,--,0.99,,,19643.00,,--,,--,,,,,,,,,92464.00,72821.00,2022364.00,1840107.00,71226.00,21238.00,,,,--,--,182257.00,--,--,182257.00,--,8921.00,,,
114/10/28,111,3,3664,安瑞-KY,,,,,,335393.00,,,-127747.00,--,,,-90817.00,-127721.00,--,-26.00,-90804.00,--,-13.00,-2.60,,,1026.00,,--,,--,,,,,,,,,-126721.00,-127747.00,285947.00,78588.00,-128034.00,1313.00,,,,--,--,207359.00,--,--,207359.00,--,36930.00,,,
114/10/28,111,3,3666,光耀,,,,,,122628.00,,,-205031.00,--,,,-216532.00,-205031.00,--,--,-216532.00,--,--,-3.74,,,1102.00,,--,,--,,,,,,,,,-203929.00,-205031.00,805923.00,867677.00,-184382.00,-19547.00,,,,--,--,-61754.00,--,--,-61754.00,--,-11501.00,,,
114/10/28,111,3,3672,康聯訊,,,,,,171058.00,,,11768.00,--,,,9517.00,13056.00,--,-1288.00,10656.00,--,-1139.00,0.42,,,10557.00,,--,,--,,,,,,,,,22325.00,11768.00,563896.00,390767.00,2071.00,20254.00,,,,--,--,173129.00,--,--,173129.00,--,-2251.00,,,
114/10/28,111,3,3675,德微,,,,,,280575.00,,,355804.00,--,,,357249.00,355804.00,--,0.00,357249.00,--,0.00,8.01,,,-6215.00,,--,,--,,,,,,,,,349589.00,355804.00,1661433.00,1050480.00,330378.00,19211.00,,,,--,--,610953.00,--,--,610953.00,--,1445.00,,,
114/10/28,111,3,3680,家登,,,,,,796658.00,,,774978.00,--,,,646522.00,704783.00,--,70195.00,576327.00,--,70195.00,8.41,,,126216.00,,--,,--,,,,,,,,,901194.00,774978.00,3160547.00,1620544.00,743345.00,157849.00,,,,--,--,1540003.00,--,--,1540003.00,--,-128456.00,,,
114/10/28,111,3,3684,榮昌,,,,,,149242.00,,,104842.00,--,,,109179.00,104842.00,--,--,109179.00,--,--,4.26,,,30350.00,,--,,--,,,,,,,,,135192.00,104842.00,821268.00,568530.00,103496.00,31696.00,,,,--,--,252738.00,--,--,252738.00,--,4337.00,,,
114/10/28,111,3,3685,元創精密,,,,,,194236.00,,,-30141.00,--,,,-18785.00,-26920.00,--,-3221.00,-23278.00,--,4493.00,-0.34,,,-24885.00,,--,,--,,,,,,,,,-55026.00,-30141.00,1132646.00,985363.00,-46953.00,-8073.00,,,,--,--,147283.00,--,--,147283.00,--,11356.00,,,
114/10/28,111,3,3687,歐買尬,,,,,,263987.00,,,241942.00,--,,,243591.00,67519.00,--,174423.00,69168.00,--,174423.00,2.25,,,61616.00,,--,,--,,,,,,,,,303558.00,241942.00,1243201.00,695150.00,284064.00,19494.00,,,,--,--,548051.00,--,--,548051.00,--,1649.00,,,
114/10/28,111,3,3689,湧德,,,,,,681120.00,,,271772.00,--,,,381775.00,279236.00,--,-7464.00,386814.00,--,-5039.00,3.62,,,72107.00,,--,,--,,,,,,,,,343879.00,271772.00,4849732.00,3927113.00,241499.00,102380.00,,,,--,--,922619.00,--,--,922619.00,--,110003.00,,,
114/10/28,111,3,3691,碩禾,,,,,,670012.00,,,-167255.00,--,,,-276105.00,-174219.00,--,6964.00,-285643.00,--,9538.00,-2.27,,,48182.00,,--,,--,,,,,,,,,-119073.00,-167255.00,4628055.00,4150382.00,-192339.00,73266.00,,,,--,--,477673.00,--,--,477673.00,--,-108850.00,,,
114/10/28,111,3,3693,營邦,,,,,,617111.00,,,259863.00,--,,,302361.00,259863.00,--,--,302361.00,--,--,6.75,,,92619.00,,--,,--,,,,,,,,,352482.00,259863.00,3602868.00,2719281.00,266476.00,86006.00,,,,--,--,883587.00,--,--,883587.00,--,42498.00,,,
114/10/28,111,3,3707,漢磊,,,,,,459520.00,,,1007212.00,--,,,982524.00,758285.00,--,248927.00,733979.00,--,248545.00,2.29,,,154812.00,,--,,--,,,,,,,,,1162024.00,1007212.00,6781793.00,5339013.00,983260.00,178764.00,,,,--,--,1442780.00,--,--,1442780.00,--,-24688.00,,,
114/10/28,111,3,3709,鑫聯大投控,,,,,,619657.00,,,154455.00,--,,,254867.00,162932.00,--,-8477.00,263257.00,--,-8390.00,1.62,,,64546.00,,--,,--,,,,,,,,,219001.00,154455.00,14787208.00,13930109.00,237442.00,-18441.00,,,,--,--,857099.00,--,--,857099.00,--,100412.00,,,
114/10/28,111,3,3710,連展投控,,,,,,1012006.00,,,-186671.00,--,,,-104624.00,-224518.00,--,37847.00,-141847.00,--,37223.00,-0.94,,,43302.00,,--,,--,,,,,,,,,-143369.00,-186671.00,4836639.00,3957652.00,-133019.00,-10350.00,,,,--,--,878987.00,--,--,878987.00,--,82047.00,,,
114/10/28,111,3,3713,新晶投控,,,,,,69574.00,,,33850.00,--,,,33850.00,32309.00,--,1541.00,32309.00,--,1541.00,0.41,,,0.00,,--,,--,,,,,,,,,33850.00,33850.00,752631.00,624935.00,58331.00,-24481.00,,,,--,--,127696.00,0.00,209.00,127905.00,0.00,--,,,
